id,profile_text
e98647f69d35,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_3 body_word_band=band_3 body_structure=plain body_question_band=band_2 body_reference_band=band_3 body_mention_band=band_2 backport_term=absent release_term=absent test_term=absent bug_term=present docs_term=absent security_term=absent title_length=69 title_word_count=9 title_question_count=0 title_digit_count=0 title_exclamation_count=0 title_colon_count=1 title_unique_word_count=9 body_length=1337 body_word_count=175 body_question_count=2 body_link_count=3 body_mention_count=2 body_reference_count=5 body_digit_count=36 body_exclamation_count=3 body_colon_count=7 body_line_count=24 body_unique_word_count=113 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=57 base_channel=other_branch file_count=1 additions=19 deletions=26 changed_lines=45 test_file_count=0 docs_file_count=0 config_file_count=0 code_file_count=1 other_file_count=0 max_file_changes=45 max_file_additions=19 max_file_deletions=26 change_scope=small
e9c9deccfe6e,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_2 body_word_band=band_1 body_structure=plain body_question_band=zero body_reference_band=zero body_mention_band=zero backport_term=present release_term=present test_term=absent bug_term=present docs_term=absent security_term=absent title_length=70 title_word_count=10 title_question_count=0 title_digit_count=0 title_exclamation_count=0 title_colon_count=1 title_unique_word_count=9 body_length=170 body_word_count=26 body_question_count=0 body_link_count=1 body_mention_count=0 body_reference_count=0 body_digit_count=6 body_exclamation_count=0 body_colon_count=2 body_line_count=3 body_unique_word_count=21 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=38 base_channel=release_or_stable file_count=3 additions=0 deletions=69 changed_lines=69 test_file_count=0 docs_file_count=0 config_file_count=1 code_file_count=0 other_file_count=2 max_file_changes=23 max_file_additions=0 max_file_deletions=23 change_scope=medium
e9e61779facb,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_3 body_word_band=band_2 body_structure=plain body_question_band=zero body_reference_band=band_3 body_mention_band=band_2 backport_term=present release_term=present test_term=absent bug_term=absent docs_term=present security_term=absent title_length=64 title_word_count=10 title_question_count=0 title_digit_count=4 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=10 body_length=824 body_word_count=119 body_question_count=0 body_link_count=4 body_mention_count=4 body_reference_count=6 body_digit_count=4 body_exclamation_count=0 body_colon_count=6 body_line_count=27 body_unique_word_count=64 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=43 base_channel=release_or_stable file_count=1 additions=7 deletions=2 changed_lines=9 test_file_count=0 docs_file_count=0 config_file_count=1 code_file_count=0 other_file_count=0 max_file_changes=9 max_file_additions=7 max_file_deletions=2 change_scope=tiny
e9f71cd269da,title_length_band=band_1 title_word_band=band_1 title_question_band=zero body_length_band=band_4 body_word_band=band_4 body_structure=headed body_question_band=zero body_reference_band=band_3 body_mention_band=zero backport_term=absent release_term=absent test_term=present bug_term=present docs_term=present security_term=present title_length=15 title_word_count=5 title_question_count=0 title_digit_count=6 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=4 body_length=3641 body_word_count=488 body_question_count=0 body_link_count=0 body_mention_count=0 body_reference_count=68 body_digit_count=291 body_exclamation_count=0 body_colon_count=0 body_line_count=63 body_unique_word_count=309 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=5 body_unique_character_count=49 base_channel=other_branch file_count=234 additions=21376 deletions=2295 changed_lines=23671 test_file_count=69 docs_file_count=3 config_file_count=30 code_file_count=125 other_file_count=7 max_file_changes=2970 max_file_additions=2306 max_file_deletions=664 change_scope=large
ea1aae7e6602,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_3 body_word_band=band_2 body_structure=mixed body_question_band=zero body_reference_band=band_2 body_mention_band=zero backport_term=present release_term=absent test_term=present bug_term=present docs_term=absent security_term=absent title_length=71 title_word_count=9 title_question_count=0 title_digit_count=2 title_exclamation_count=0 title_colon_count=1 title_unique_word_count=9 body_length=975 body_word_count=127 body_question_count=0 body_link_count=2 body_mention_count=0 body_reference_count=4 body_digit_count=24 body_exclamation_count=0 body_colon_count=7 body_line_count=19 body_unique_word_count=93 body_code_block_count=0 body_checklist_item_count=4 body_heading_count=2 body_unique_character_count=53 base_channel=other_branch file_count=26 additions=1992 deletions=2774 changed_lines=4766 test_file_count=13 docs_file_count=1 config_file_count=0 code_file_count=12 other_file_count=0 max_file_changes=1949 max_file_additions=526 max_file_deletions=1949 change_scope=large
ea36d7319775,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_4 body_word_band=band_3 body_structure=headed body_question_band=band_1 body_reference_band=band_2 body_mention_band=band_1 backport_term=present release_term=absent test_term=absent bug_term=absent docs_term=present security_term=absent title_length=93 title_word_count=15 title_question_count=0 title_digit_count=8 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=14 body_length=2047 body_word_count=271 body_question_count=1 body_link_count=4 body_mention_count=1 body_reference_count=4 body_digit_count=181 body_exclamation_count=2 body_colon_count=47 body_line_count=11 body_unique_word_count=91 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=2 body_unique_character_count=60 base_channel=other_branch file_count=2 additions=13 deletions=1 changed_lines=14 test_file_count=1 docs_file_count=0 config_file_count=0 code_file_count=1 other_file_count=0 max_file_changes=11 max_file_additions=11 max_file_deletions=1 change_scope=small
ea44c3ae5d87,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_3 body_word_band=band_3 body_structure=mixed body_question_band=band_2 body_reference_band=band_3 body_mention_band=band_2 backport_term=absent release_term=present test_term=present bug_term=present docs_term=absent security_term=absent title_length=66 title_word_count=11 title_question_count=0 title_digit_count=0 title_exclamation_count=0 title_colon_count=1 title_unique_word_count=11 body_length=1307 body_word_count=179 body_question_count=2 body_link_count=3 body_mention_count=3 body_reference_count=5 body_digit_count=40 body_exclamation_count=3 body_colon_count=9 body_line_count=36 body_unique_word_count=114 body_code_block_count=0 body_checklist_item_count=3 body_heading_count=3 body_unique_character_count=56 base_channel=other_branch file_count=1 additions=18 deletions=16 changed_lines=34 test_file_count=0 docs_file_count=0 config_file_count=0 code_file_count=1 other_file_count=0 max_file_changes=34 max_file_additions=18 max_file_deletions=16 change_scope=small
ea46b985a756,title_length_band=band_3 title_word_band=band_2 title_question_band=zero body_length_band=band_4 body_word_band=band_3 body_structure=headed body_question_band=band_1 body_reference_band=band_3 body_mention_band=band_1 backport_term=present release_term=absent test_term=absent bug_term=absent docs_term=present security_term=absent title_length=117 title_word_count=17 title_question_count=0 title_digit_count=8 title_exclamation_count=0 title_colon_count=1 title_unique_word_count=17 body_length=3102 body_word_count=402 body_question_count=1 body_link_count=12 body_mention_count=1 body_reference_count=7 body_digit_count=309 body_exclamation_count=2 body_colon_count=66 body_line_count=11 body_unique_word_count=124 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=2 body_unique_character_count=64 base_channel=other_branch file_count=2 additions=2 deletions=2 changed_lines=4 test_file_count=0 docs_file_count=0 config_file_count=0 code_file_count=2 other_file_count=0 max_file_changes=2 max_file_additions=1 max_file_deletions=1 change_scope=small
ea5406fe3a3f,title_length_band=band_3 title_word_band=band_2 title_question_band=zero body_length_band=band_1 body_word_band=band_1 body_structure=headed body_question_band=zero body_reference_band=band_1 body_mention_band=zero backport_term=present release_term=present test_term=absent bug_term=present docs_term=absent security_term=absent title_length=103 title_word_count=15 title_question_count=0 title_digit_count=4 title_exclamation_count=0 title_colon_count=2 title_unique_word_count=15 body_length=53 body_word_count=9 body_question_count=0 body_link_count=0 body_mention_count=0 body_reference_count=1 body_digit_count=9 body_exclamation_count=0 body_colon_count=0 body_line_count=2 body_unique_word_count=9 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=1 body_unique_character_count=27 base_channel=release_or_stable file_count=16 additions=136 deletions=58 changed_lines=194 test_file_count=0 docs_file_count=1 config_file_count=7 code_file_count=5 other_file_count=3 max_file_changes=108 max_file_additions=69 max_file_deletions=39 change_scope=large
ea62a6561642,title_length_band=band_1 title_word_band=band_1 title_question_band=zero body_length_band=band_2 body_word_band=band_2 body_structure=mixed body_question_band=zero body_reference_band=band_2 body_mention_band=band_1 backport_term=present release_term=present test_term=absent bug_term=absent docs_term=absent security_term=absent title_length=37 title_word_count=8 title_question_count=0 title_digit_count=8 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=8 body_length=450 body_word_count=70 body_question_count=0 body_link_count=0 body_mention_count=1 body_reference_count=2 body_digit_count=13 body_exclamation_count=0 body_colon_count=1 body_line_count=16 body_unique_word_count=53 body_code_block_count=1 body_checklist_item_count=0 body_heading_count=3 body_unique_character_count=41 base_channel=release_or_stable file_count=3 additions=230 deletions=0 changed_lines=230 test_file_count=1 docs_file_count=0 config_file_count=0 code_file_count=1 other_file_count=1 max_file_changes=175 max_file_additions=175 max_file_deletions=0 change_scope=large
ea82b2f98b67,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_2 body_word_band=band_2 body_structure=plain body_question_band=zero body_reference_band=band_2 body_mention_band=zero backport_term=present release_term=present test_term=absent bug_term=absent docs_term=absent security_term=absent title_length=93 title_word_count=13 title_question_count=0 title_digit_count=4 title_exclamation_count=0 title_colon_count=1 title_unique_word_count=12 body_length=234 body_word_count=38 body_question_count=0 body_link_count=1 body_mention_count=0 body_reference_count=2 body_digit_count=15 body_exclamation_count=0 body_colon_count=2 body_line_count=5 body_unique_word_count=32 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=41 base_channel=release_or_stable file_count=1 additions=3 deletions=2 changed_lines=5 test_file_count=0 docs_file_count=0 config_file_count=0 code_file_count=1 other_file_count=0 max_file_changes=5 max_file_additions=3 max_file_deletions=2 change_scope=tiny
eaa4297a02dd,title_length_band=band_1 title_word_band=band_1 title_question_band=zero body_length_band=band_4 body_word_band=band_3 body_structure=headed body_question_band=zero body_reference_band=band_2 body_mention_band=band_3 backport_term=present release_term=present test_term=absent bug_term=present docs_term=absent security_term=absent title_length=16 title_word_count=2 title_question_count=0 title_digit_count=0 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=2 body_length=1865 body_word_count=309 body_question_count=0 body_link_count=1 body_mention_count=32 body_reference_count=3 body_digit_count=127 body_exclamation_count=0 body_colon_count=8 body_line_count=78 body_unique_word_count=135 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=23 body_unique_character_count=51 base_channel=release_or_stable file_count=46 additions=167 deletions=103 changed_lines=270 test_file_count=1 docs_file_count=13 config_file_count=32 code_file_count=0 other_file_count=0 max_file_changes=76 max_file_additions=38 max_file_deletions=38 change_scope=large
eab3555ba5e5,title_length_band=band_2 title_word_band=band_1 title_question_band=zero body_length_band=band_2 body_word_band=band_2 body_structure=plain body_question_band=zero body_reference_band=band_2 body_mention_band=zero backport_term=present release_term=present test_term=absent bug_term=present docs_term=absent security_term=absent title_length=53 title_word_count=8 title_question_count=0 title_digit_count=5 title_exclamation_count=0 title_colon_count=2 title_unique_word_count=8 body_length=284 body_word_count=49 body_question_count=0 body_link_count=1 body_mention_count=0 body_reference_count=2 body_digit_count=17 body_exclamation_count=0 body_colon_count=2 body_line_count=5 body_unique_word_count=38 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=37 base_channel=release_or_stable file_count=2 additions=61 deletions=0 changed_lines=61 test_file_count=1 docs_file_count=0 config_file_count=0 code_file_count=1 other_file_count=0 max_file_changes=39 max_file_additions=39 max_file_deletions=0 change_scope=medium
eac2296767d1,title_length_band=band_1 title_word_band=band_1 title_question_band=zero body_length_band=band_2 body_word_band=band_2 body_structure=mixed body_question_band=zero body_reference_band=zero body_mention_band=zero backport_term=absent release_term=absent test_term=present bug_term=present docs_term=absent security_term=absent title_length=32 title_word_count=4 title_question_count=0 title_digit_count=0 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=4 body_length=387 body_word_count=56 body_question_count=0 body_link_count=0 body_mention_count=0 body_reference_count=0 body_digit_count=17 body_exclamation_count=0 body_colon_count=0 body_line_count=8 body_unique_word_count=48 body_code_block_count=0 body_checklist_item_count=1 body_heading_count=2 body_unique_character_count=44 base_channel=other_branch file_count=4 additions=44 deletions=64 changed_lines=108 test_file_count=0 docs_file_count=0 config_file_count=1 code_file_count=1 other_file_count=2 max_file_changes=92 max_file_additions=42 max_file_deletions=50 change_scope=medium
eac61616e8d6,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_2 body_word_band=band_2 body_structure=plain body_question_band=zero body_reference_band=band_1 body_mention_band=band_1 backport_term=present release_term=absent test_term=absent bug_term=absent docs_term=absent security_term=absent title_length=73 title_word_count=10 title_question_count=0 title_digit_count=1 title_exclamation_count=0 title_colon_count=2 title_unique_word_count=9 body_length=496 body_word_count=77 body_question_count=0 body_link_count=2 body_mention_count=1 body_reference_count=1 body_digit_count=11 body_exclamation_count=0 body_colon_count=2 body_line_count=5 body_unique_word_count=55 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=41 base_channel=release_or_stable file_count=2 additions=7 deletions=0 changed_lines=7 test_file_count=0 docs_file_count=1 config_file_count=0 code_file_count=1 other_file_count=0 max_file_changes=5 max_file_additions=5 max_file_deletions=0 change_scope=small
eae56e0afcdf,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_1 body_word_band=band_1 body_structure=plain body_question_band=zero body_reference_band=band_1 body_mention_band=band_1 backport_term=present release_term=present test_term=absent bug_term=present docs_term=absent security_term=absent title_length=89 title_word_count=12 title_question_count=0 title_digit_count=0 title_exclamation_count=0 title_colon_count=2 title_unique_word_count=12 body_length=81 body_word_count=16 body_question_count=0 body_link_count=0 body_mention_count=1 body_reference_count=1 body_digit_count=7 body_exclamation_count=0 body_colon_count=0 body_line_count=1 body_unique_word_count=16 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=32 base_channel=release_or_stable file_count=5 additions=119 deletions=13 changed_lines=132 test_file_count=1 docs_file_count=1 config_file_count=0 code_file_count=3 other_file_count=0 max_file_changes=97 max_file_additions=94 max_file_deletions=4 change_scope=medium
eaffed04319b,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_5 body_word_band=band_5 body_structure=headed body_question_band=band_1 body_reference_band=band_3 body_mention_band=band_2 backport_term=present release_term=absent test_term=present bug_term=present docs_term=present security_term=absent title_length=83 title_word_count=13 title_question_count=0 title_digit_count=8 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=13 body_length=13740 body_word_count=2103 body_question_count=1 body_link_count=7 body_mention_count=4 body_reference_count=10 body_digit_count=324 body_exclamation_count=2 body_colon_count=76 body_line_count=11 body_unique_word_count=331 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=2 body_unique_character_count=69 base_channel=other_branch file_count=1 additions=236 deletions=0 changed_lines=236 test_file_count=1 docs_file_count=0 config_file_count=0 code_file_count=0 other_file_count=0 max_file_changes=236 max_file_additions=236 max_file_deletions=0 change_scope=large
eb03e1817281,title_length_band=band_2 title_word_band=band_1 title_question_band=zero body_length_band=band_3 body_word_band=band_3 body_structure=code body_question_band=zero body_reference_band=band_3 body_mention_band=band_2 backport_term=present release_term=present test_term=absent bug_term=present docs_term=present security_term=absent title_length=50 title_word_count=6 title_question_count=0 title_digit_count=4 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=6 body_length=1728 body_word_count=255 body_question_count=0 body_link_count=5 body_mention_count=4 body_reference_count=8 body_digit_count=42 body_exclamation_count=0 body_colon_count=15 body_line_count=50 body_unique_word_count=123 body_code_block_count=1 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=54 base_channel=release_or_stable file_count=4 additions=1003 deletions=0 changed_lines=1003 test_file_count=2 docs_file_count=0 config_file_count=0 code_file_count=2 other_file_count=0 max_file_changes=515 max_file_additions=515 max_file_deletions=0 change_scope=large
eb0a4e1f16a8,title_length_band=band_1 title_word_band=band_1 title_question_band=zero body_length_band=band_1 body_word_band=band_1 body_structure=code body_question_band=zero body_reference_band=band_1 body_mention_band=band_1 backport_term=present release_term=present test_term=absent bug_term=absent docs_term=absent security_term=absent title_length=31 title_word_count=5 title_question_count=0 title_digit_count=5 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=5 body_length=82 body_word_count=13 body_question_count=0 body_link_count=0 body_mention_count=1 body_reference_count=1 body_digit_count=8 body_exclamation_count=0 body_colon_count=0 body_line_count=7 body_unique_word_count=12 body_code_block_count=1 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=31 base_channel=release_or_stable file_count=26 additions=1162 deletions=52 changed_lines=1214 test_file_count=5 docs_file_count=0 config_file_count=2 code_file_count=18 other_file_count=1 max_file_changes=464 max_file_additions=464 max_file_deletions=35 change_scope=large
eb1a6a3aa99a,title_length_band=band_1 title_word_band=band_1 title_question_band=zero body_length_band=band_1 body_word_band=band_1 body_structure=code body_question_band=zero body_reference_band=band_1 body_mention_band=band_1 backport_term=present release_term=present test_term=absent bug_term=absent docs_term=absent security_term=absent title_length=31 title_word_count=5 title_question_count=0 title_digit_count=5 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=5 body_length=80 body_word_count=13 body_question_count=0 body_link_count=0 body_mention_count=1 body_reference_count=1 body_digit_count=10 body_exclamation_count=0 body_colon_count=0 body_line_count=7 body_unique_word_count=12 body_code_block_count=1 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=31 base_channel=release_or_stable file_count=5 additions=173 deletions=2 changed_lines=175 test_file_count=1 docs_file_count=0 config_file_count=1 code_file_count=3 other_file_count=0 max_file_changes=86 max_file_additions=86 max_file_deletions=1 change_scope=medium
eb2058abfcf8,title_length_band=band_1 title_word_band=band_1 title_question_band=zero body_length_band=band_3 body_word_band=band_3 body_structure=headed body_question_band=zero body_reference_band=zero body_mention_band=zero backport_term=absent release_term=present test_term=present bug_term=absent docs_term=absent security_term=absent title_length=30 title_word_count=7 title_question_count=0 title_digit_count=4 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=7 body_length=1148 body_word_count=177 body_question_count=0 body_link_count=5 body_mention_count=0 body_reference_count=0 body_digit_count=44 body_exclamation_count=0 body_colon_count=11 body_line_count=11 body_unique_word_count=112 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=3 body_unique_character_count=47 base_channel=release_or_stable file_count=30 additions=1553 deletions=149 changed_lines=1702 test_file_count=5 docs_file_count=8 config_file_count=3 code_file_count=12 other_file_count=2 max_file_changes=565 max_file_additions=565 max_file_deletions=68 change_scope=large
eb2240c53675,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_2 body_word_band=band_2 body_structure=plain body_question_band=zero body_reference_band=band_1 body_mention_band=band_1 backport_term=present release_term=absent test_term=absent bug_term=absent docs_term=absent security_term=absent title_length=73 title_word_count=10 title_question_count=0 title_digit_count=1 title_exclamation_count=0 title_colon_count=2 title_unique_word_count=9 body_length=496 body_word_count=77 body_question_count=0 body_link_count=2 body_mention_count=1 body_reference_count=1 body_digit_count=11 body_exclamation_count=0 body_colon_count=2 body_line_count=5 body_unique_word_count=55 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=40 base_channel=release_or_stable file_count=2 additions=6 deletions=0 changed_lines=6 test_file_count=0 docs_file_count=1 config_file_count=0 code_file_count=1 other_file_count=0 max_file_changes=5 max_file_additions=5 max_file_deletions=0 change_scope=small
eb27509cf965,title_length_band=band_1 title_word_band=band_1 title_question_band=zero body_length_band=band_1 body_word_band=band_1 body_structure=plain body_question_band=zero body_reference_band=band_1 body_mention_band=band_1 backport_term=present release_term=present test_term=absent bug_term=present docs_term=absent security_term=absent title_length=32 title_word_count=5 title_question_count=0 title_digit_count=0 title_exclamation_count=0 title_colon_count=2 title_unique_word_count=4 body_length=92 body_word_count=17 body_question_count=0 body_link_count=0 body_mention_count=1 body_reference_count=1 body_digit_count=7 body_exclamation_count=0 body_colon_count=0 body_line_count=1 body_unique_word_count=17 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=32 base_channel=release_or_stable file_count=2 additions=6 deletions=1 changed_lines=7 test_file_count=0 docs_file_count=2 config_file_count=0 code_file_count=0 other_file_count=0 max_file_changes=5 max_file_additions=5 max_file_deletions=1 change_scope=small
eb4d74557f72,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_3 body_word_band=band_2 body_structure=mixed body_question_band=zero body_reference_band=band_2 body_mention_band=zero backport_term=present release_term=present test_term=present bug_term=present docs_term=absent security_term=absent title_length=96 title_word_count=15 title_question_count=0 title_digit_count=9 title_exclamation_count=0 title_colon_count=2 title_unique_word_count=15 body_length=976 body_word_count=143 body_question_count=0 body_link_count=3 body_mention_count=0 body_reference_count=2 body_digit_count=36 body_exclamation_count=0 body_colon_count=4 body_line_count=15 body_unique_word_count=94 body_code_block_count=0 body_checklist_item_count=2 body_heading_count=3 body_unique_character_count=48 base_channel=release_or_stable file_count=1 additions=1 deletions=1 changed_lines=2 test_file_count=0 docs_file_count=0 config_file_count=0 code_file_count=1 other_file_count=0 max_file_changes=2 max_file_additions=1 max_file_deletions=1 change_scope=tiny
eb5e59fc98ce,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_1 body_word_band=band_1 body_structure=plain body_question_band=zero body_reference_band=band_2 body_mention_band=zero backport_term=present release_term=absent test_term=absent bug_term=present docs_term=absent security_term=absent title_length=66 title_word_count=12 title_question_count=0 title_digit_count=6 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=12 body_length=51 body_word_count=8 body_question_count=0 body_link_count=0 body_mention_count=0 body_reference_count=2 body_digit_count=5 body_exclamation_count=0 body_colon_count=1 body_line_count=1 body_unique_word_count=8 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=25 base_channel=other_branch file_count=1 additions=6 deletions=2 changed_lines=8 test_file_count=0 docs_file_count=0 config_file_count=0 code_file_count=1 other_file_count=0 max_file_changes=8 max_file_additions=6 max_file_deletions=2 change_scope=tiny
eb8387816a5b,title_length_band=band_1 title_word_band=band_1 title_question_band=zero body_length_band=band_4 body_word_band=band_3 body_structure=headed body_question_band=zero body_reference_band=band_3 body_mention_band=band_2 backport_term=absent release_term=present test_term=present bug_term=absent docs_term=absent security_term=absent title_length=29 title_word_count=3 title_question_count=0 title_digit_count=0 title_exclamation_count=0 title_colon_count=1 title_unique_word_count=3 body_length=1816 body_word_count=249 body_question_count=0 body_link_count=6 body_mention_count=4 body_reference_count=8 body_digit_count=164 body_exclamation_count=6 body_colon_count=10 body_line_count=44 body_unique_word_count=120 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=4 body_unique_character_count=58 base_channel=other_branch file_count=6 additions=246 deletions=220 changed_lines=466 test_file_count=0 docs_file_count=1 config_file_count=3 code_file_count=0 other_file_count=2 max_file_changes=224 max_file_additions=117 max_file_deletions=107 change_scope=large
eba15bd93f31,title_length_band=band_1 title_word_band=band_1 title_question_band=zero body_length_band=band_5 body_word_band=band_5 body_structure=mixed body_question_band=zero body_reference_band=band_3 body_mention_band=band_3 backport_term=absent release_term=present test_term=absent bug_term=present docs_term=present security_term=absent title_length=21 title_word_count=3 title_question_count=0 title_digit_count=0 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=3 body_length=11410 body_word_count=1550 body_question_count=0 body_link_count=70 body_mention_count=6 body_reference_count=5 body_digit_count=715 body_exclamation_count=15 body_colon_count=140 body_line_count=134 body_unique_word_count=475 body_code_block_count=0 body_checklist_item_count=1 body_heading_count=14 body_unique_character_count=65 base_channel=other_branch file_count=1 additions=118 deletions=73 changed_lines=191 test_file_count=0 docs_file_count=0 config_file_count=0 code_file_count=0 other_file_count=1 max_file_changes=191 max_file_additions=118 max_file_deletions=73 change_scope=medium
ebcecbd24a0b,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_1 body_word_band=band_1 body_structure=plain body_question_band=zero body_reference_band=band_1 body_mention_band=band_1 backport_term=present release_term=present test_term=absent bug_term=absent docs_term=absent security_term=absent title_length=96 title_word_count=16 title_question_count=0 title_digit_count=0 title_exclamation_count=0 title_colon_count=2 title_unique_word_count=15 body_length=84 body_word_count=15 body_question_count=0 body_link_count=0 body_mention_count=1 body_reference_count=1 body_digit_count=11 body_exclamation_count=0 body_colon_count=0 body_line_count=2 body_unique_word_count=15 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=33 base_channel=release_or_stable file_count=5 additions=103 deletions=3 changed_lines=106 test_file_count=1 docs_file_count=1 config_file_count=0 code_file_count=3 other_file_count=0 max_file_changes=75 max_file_additions=74 max_file_deletions=1 change_scope=medium
ebd2fda4eaf0,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_1 body_word_band=band_1 body_structure=plain body_question_band=zero body_reference_band=band_2 body_mention_band=zero backport_term=present release_term=absent test_term=absent bug_term=absent docs_term=absent security_term=absent title_length=48 title_word_count=10 title_question_count=0 title_digit_count=9 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=9 body_length=33 body_word_count=6 body_question_count=0 body_link_count=0 body_mention_count=0 body_reference_count=2 body_digit_count=8 body_exclamation_count=0 body_colon_count=1 body_line_count=1 body_unique_word_count=6 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=23 base_channel=other_branch file_count=1 additions=42 deletions=0 changed_lines=42 test_file_count=0 docs_file_count=1 config_file_count=0 code_file_count=0 other_file_count=0 max_file_changes=42 max_file_additions=42 max_file_deletions=0 change_scope=small
ebed81f514b0,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_1 body_word_band=band_1 body_structure=plain body_question_band=zero body_reference_band=band_2 body_mention_band=zero backport_term=present release_term=absent test_term=absent bug_term=present docs_term=absent security_term=absent title_length=81 title_word_count=15 title_question_count=0 title_digit_count=6 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=15 body_length=66 body_word_count=11 body_question_count=0 body_link_count=0 body_mention_count=0 body_reference_count=2 body_digit_count=5 body_exclamation_count=0 body_colon_count=1 body_line_count=1 body_unique_word_count=11 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=28 base_channel=other_branch file_count=1 additions=1 deletions=1 changed_lines=2 test_file_count=0 docs_file_count=0 config_file_count=0 code_file_count=1 other_file_count=0 max_file_changes=2 max_file_additions=1 max_file_deletions=1 change_scope=tiny
ec0d21103028,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_3 body_word_band=band_3 body_structure=plain body_question_band=zero body_reference_band=band_1 body_mention_band=band_1 backport_term=present release_term=present test_term=absent bug_term=present docs_term=absent security_term=absent title_length=65 title_word_count=10 title_question_count=0 title_digit_count=3 title_exclamation_count=0 title_colon_count=2 title_unique_word_count=10 body_length=1555 body_word_count=237 body_question_count=0 body_link_count=1 body_mention_count=1 body_reference_count=1 body_digit_count=18 body_exclamation_count=0 body_colon_count=6 body_line_count=17 body_unique_word_count=154 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=52 base_channel=release_or_stable file_count=3 additions=114 deletions=26 changed_lines=140 test_file_count=1 docs_file_count=0 config_file_count=0 code_file_count=1 other_file_count=1 max_file_changes=83 max_file_additions=57 max_file_deletions=26 change_scope=medium
